Sentence,Two_Entity,Predict,Label,idx,row,col
"midfielder ##s : julio dos santos ( bayern munich , germany ) , jonathan santana ( wolf ##sburg , germany ) , enrique vera ( liga de quit ##o , ecuador ) , edgar barre ##to ( nec , netherlands ) , carlos bone ##t ( li ##bert ##ad ) , christian river ##os ( li ##bert ##ad ) , edgar gonzalez ( cerro porte ##no ) , au ##rel ##iano torres ( san lorenzo , argentina ) , domingo sal ##ced ##o ( cerro porte ##no ) .","[[germany], [nec]]",no_relation,no_relation,8039,0,0
"he preached fairness to the city ' s arabs but left no doubt that he wanted all of jerusalem to remain under israeli sovereignty , despite palestinians ' demand for the arab part to be the capital of their would - be state .","[[he], [jerusalem]]",no_relation,no_relation,8040,0,0
"then he met burnham , whose husband mark stern was fuller ' s collaborator on the tv version of ` ` carrie . ' '","[[mark, stern], [fuller]]",no_relation,no_relation,8041,0,0
"when he reached age 17 , bu ##ch ##wald lied about his age and escaped into the marine corps .","[[he], [bu, ##ch, ##wald]]",no_relation,no_relation,8042,0,0
"by tuesday , in her debate against rep . carolyn b . malone ##y , sa ##uj ##ani had not only muted her defense of wall street , but also called for tough ##er regulation of the industry .","[[tuesday], [carolyn, b, ., malone, ##y]]",no_relation,no_relation,8043,0,0
"and our ever - useless young rail journalists con ##ni ##ve with the to ##cs in blaming d ##ft rail ( or ` ` greedy ro ##sco ##s ' ' ) for everything , when they should be reporting what first group is actually up to .","[[to, ##cs], [first, group]]",no_relation,no_relation,8044,0,0
"as part of his job on the house finance committee , gill ##mo ##r was investigating this deal .","[[his], [gill, ##mo, ##r]]",no_relation,no_relation,8045,0,0
"the fate of the three young men - mr . goodman was 20 , mr . chan ##ey 21 , mr . sc ##h ##wer ##ner 24 - was widely seen as helping inspire the historic civil rights march from selma to montgomery , ala ##ama , in 1965 , and the passage of the voting rights act the same year .","[[goodman], [march]]",no_relation,no_relation,8046,0,0
"` ` this is a deliberate pro ##vocation aimed to spark off another military conflict in the west ( yellow ) sea of korea and thus push to a war phase the present north - south relations that reached the lowest e ##bb , ' ' kc ##na quoted the message as saying .","[[sea, of, korea], [kc, ##na]]",no_relation,no_relation,8048,0,0
- cn ##r bryan ##ston and main - cn ##r main and wit ##ko ##ppe ##n - cn ##r william nico ##l and lone ##hill bo ##ulo ##vard by lip ##ping frog - sunday evening 10 ##h ##00 cn ##r main and lone ##hill by the stop street - cn ##r main and ky ##ala ##mi - main road before volvo - cn ##r ball ##y ##cl ##aire and william nico ##l - cn ##r freed ##man and west or freed ##man and ri ##von ##ia - cn ##r ri ##von ##ia and kelvin - cn ##r ri ##von ##ia and 11th ave in ri ##von ##ia outside ` ` the grand ' ' - the ridge shopping centre down summit rd by the river,"[[cn, ##r], [cn, ##r, ball, ##y, ##cl, ##aire]]",no_relation,no_relation,8049,0,0
timber ##lake ' s movie career has included a voice role in the ` ` sh ##rek ' ' animated blockbuster ##s as well as ` ` the open road ' ' and ` ` alpha dog ' ' - - and more recently he played nap ##ster founder sean parker in facebook movie ` ` the social network . ' ',"[[timber, ##lake], [sean, parker]]",no_relation,no_relation,8050,0,0
initial results from 90 seats showed that sheikh has ##ina ' s aw ##ami league is leading in 71 by varied margin over her rival former prime minister k ##hale ##da z ##ia ' s bangladesh nationalist party ( bn ##p ) .,"[[aw, ##ami, league], [71]]",no_relation,no_relation,8051,0,0
"president ja ##lal tal ##aba ##ni , a ku ##rd , said former defense minister sultan hash ##im ahmad al - tai deserved to be spared because he had been carrying out orders under threat of death by saddam and because he had engaged in unofficial contact with the kurdish community under the ousted regime .","[[he], [kurdish]]",no_relation,no_relation,8052,0,0
"tomorrow the high court of justice will hear a petition against the jewish national fund ( j ##n ##f ) from arab citizens who have been barred from acquiring land in car ##mie ##l , because the j ##n ##f does not lease land to non - jews .","[[jewish, national, fund], [arab]]",no_relation,no_relation,8053,0,0
"li ji ##e and xi ##e cai ##xia scored in the second half in china ' s victory over new zealand , which lost its three games .","[[li, ji, ##e], [xi, ##e, cai, ##xia]]",no_relation,no_relation,8054,0,0
"howard stern still was yi ##pping about de ##gen ##eres on his monday show , suggesting that she might not deserve dog owner of the year .","[[de, ##gen, ##eres], [his]]",no_relation,no_relation,8055,0,0
"i would like to see mc ##mur ##try do the libretto for the opera , but who knows if wu ##orin ##en would feel like asking him ?","[[wu, ##orin, ##en], [him]]",no_relation,no_relation,8056,0,0
"ka ##sa ##b said monday that four men - - some of them known leaders of the pakistan - based islamic ex ##tre ##mist group lash ##kar - e - tai ##ba - - sent him and other fellow attackers to mumbai from karachi , pakistan .","[[monday], [lash, ##kar, -, e, -, tai, ##ba]]",no_relation,no_relation,8057,0,0
police and the kgb has raided dozens of homes and offices of opposition media and activists in recent days after tens of thousands of belarus ##sian ##s protested the presidential elections on december 19th in minsk .,"[[kgb], [minsk]]",no_relation,no_relation,8062,0,0
"the contract followed a kant ##or article about the obama ##s ' marriage , written with the couple ' s cooperation , last year in the new york times magazine .","[[kant, ##or], [obama, ##s]]",no_relation,no_relation,8063,0,0
"` ` i love delta , ' ' said ke ##ssel ste ##lling jr . , president of bank of north georgia and incoming chairman of the metro atlanta chamber of commerce .","[[delta], [metro, atlanta, chamber, of, commerce]]",no_relation,no_relation,8064,0,0
defense minister lee j ##ye visited the hospital to pay tribute to the deceased and extend his condo ##lence ##s to their be ##rea ##ved family members .,"[[lee, j, ##ye], [his]]",no_relation,no_relation,8065,0,0
"he also held his first ever meeting with supreme leader a ##yat ##oll ##ah ali k ##ham ##ene ##i , a ra ##rity for any visiting head of an international organisation , iranian media reported , without giving details of the talks .","[[he], [his]]",no_relation,no_relation,8066,0,0
"as mainland affairs council chair ##woman lai hi ##n - yuan was known to be concerned about well - being of under ##pr ##iv ##ile ##ged people and environmental issues during her tenure as a law ##maker , chen said they will visit the mac headquarters monday to ask lai to pass their three ` ` gifts ' ' to chen .","[[chen], [mac]]",no_relation,no_relation,8067,0,0
taiwan has no need to express stance on olympic torch relay now : mac,"[[now], [mac]]",no_relation,no_relation,8068,0,0
con ##ag ##ra foods inc . has asked u . s . stores to stop selling pot pie ##s linked to a salmon ##ella outbreak and is offering ref ##unds for the turkey and chicken - filled meals .,"[[con, ##ag, ##ra, foods, inc, .], [turkey]]",no_relation,no_relation,8071,0,0
the drive from orlando to ks ##c must be the easiest drive anywhere in the world ! ! !,"[[orlando], [ks, ##c]]",no_relation,no_relation,8072,0,0
"ass ##ad , during a meeting in damascus with g ##hol ##am ali had ##dad ad ##el , said some international powers were seeking to isolate iran and syria , but those efforts would not be successful , according to the official , who is a member of the iranian delegation .","[[ass, ##ad], [g, ##hol, ##am, ali, had, ##dad, ad, ##el]]",no_relation,no_relation,8073,0,0
the move on aa and aus ##tral follows thursday ' s controversial national ##ization by ki ##rch ##ner of 26 billion dollars in private pension funds run by 10 banks .,"[[aa], [aus, ##tral]]",no_relation,no_relation,8075,0,0
"a / c compressor ##s country : united states id : 204 ##49 brand : manufacturer , us 9 line ##ite ##ms valued at $ 84 ##5 details : we have a mixed offer of new a / c compressor ##s , den ##so , sand ##en and del ##phi ##key ##words den ##so , del ##phi , sand ##en a / c compressor ##s view details","[[united, states], [den, ##so]]",no_relation,no_relation,8076,0,0
the deputy then grabbed her arm and tried to yank her off the bus .,"[[her], [her]]",no_relation,no_relation,8077,0,0
"industry mo ##gul russell simmons dismiss ##es a conflict between sp ##elman students and nelly , resulting in the rapper cancel ##ing a bone marrow drive on the historic women ' s college campus , with the reply , ` ` i tried the pi ##mp juice ( nelly ' s soft drink ) and i thought it tasted very good . ' '","[[sp, ##elman], [pi, ##mp, juice]]",no_relation,no_relation,8078,0,0
"in addition , silver ##man is the co - creator and executive producer of the reality show ` ` the biggest loser ' ' on nbc , usa network ' s ` ` nashville star ' ' and ` ` blow out ' ' on bravo .","[[nbc], [usa, network]]",no_relation,no_relation,8079,0,0
"imagine our delight at finally col ##lid ##ing with new york style goddess olivia palermo at this afternoon ' s unique show ( she was wearing tops ##hop ' s ultimate jewel ##led trophy jacket and some black bea ##ded silk shorts , since you ask ) .","[[she], [tops, ##hop]]",no_relation,no_relation,8080,0,0
"this friday ( september 11th ) , frankie delgado from the hills , zack taylor , and another very special guest will be party ##ing at club se ##7 ##en in niagara falls , ontario ! !","[[frankie, delgado], [zack, taylor]]",no_relation,no_relation,8081,0,0
"his campaign has received $ 9 , 600 in donations from mercer and his relatives , fe ##c records show .","[[his], [fe, ##c]]",no_relation,no_relation,8084,0,0
"ties between the philippines and taiwan are at their best in years after strained relations due to disputes over aviation rights during 1998 - 2000 and later the sp ##rat ##ly islands , said antonio basil ##io , managing director and resident representative of the manila economic and cultural office ( me ##co ) - - the philippines ' official authority in taiwan in the absence of diplomatic ties .","[[taiwan], [me, ##co]]",no_relation,no_relation,8086,0,0
"many astronauts at the ks ##c knew of my interest in the study of possible extra ##ter ##rest ##rial ( et ) intelligence , and my association with major donald key ##hoe , dick hall and the national investigations committee on aerial phenomena ( nic ##ap since 1958 ) , and the mutual ufo network ( mu ##fo ##n ) , at cape can ##aver ##al and ks ##c .","[[ks, ##c], [national, investigations, committee, on, aerial, phenomena]]",no_relation,no_relation,8087,0,0
"` ` let michigan do whatever it wants to do , and we ' ll deal with it , ' ' said secretary of state bill gardner , speaking at a forum saturday at the new hampshire institute of politics at st . an ##sel ##m college .","[[saturday], [new, hampshire, institute, of, politics]]",no_relation,no_relation,8088,0,0
"from : aba president sent : friday , november 09 , 2007 12 : 41 pm subject : aba president ne ##uk ##om : show your support for pakistani lawyers","[[friday, ,, november, 09, ,, 2007], [aba]]",no_relation,no_relation,8089,0,0
she has spent the past month practicing in long beach and at willow springs raceway in rosa ##mond with her fellow celebrity en ##tra ##nts .,"[[she], [willow, springs, raceway]]",no_relation,no_relation,8090,0,0
"thanks to a facebook campaign that capital ##ized on growing un ##ha ##pp ##iness with cow ##ell ' s cookie - cutter approach to pop star ##dom , the anti ##est ##ab ##lish ##ment rage against the machine came out ahead of joe mc ##eld ##erry , winner of cow ##ell ' s popular ` ` x factor ' ' tv competition .","[[rage, against, the, machine], [cow, ##ell]]",no_relation,no_relation,8092,0,0
